# Bg   Tw[K]   Bc[-]   Hw[J/kg]
#

5.50000    500.00    0.000000     -7510610.00
5.50000    525.00    0.000000     -7417110.00
5.50000    550.00    0.000000     -7323570.00
5.50000    575.00    0.000000     -7229320.00
5.50000    600.00    0.000000     -7133240.00
5.50000    625.00    0.000000     -7033670.00
5.50000    650.00    0.000000     -6928230.00
5.50000    675.00    0.000000     -6813610.00
5.50000    700.00    0.000000     -6685270.00
5.50000    725.00    0.000000     -6537170.00
5.50000    750.00    0.000000     -6361550.00
5.50000    775.00    0.000000     -6148950.00
5.50000    800.00    0.000000     -5888830.00
5.50000    825.00    0.000000     -5570960.00
5.50000    850.00    0.000000     -5187950.00
5.50000    875.00    0.000000     -4738670.00
5.50000    900.00    0.000000     -4231680.00
5.50000    925.00    0.000000     -3687040.00
5.50000    950.00    0.000000     -3134400.00
5.50000    975.00    0.000000     -2606700.00
5.50000   1000.00    0.000000     -2131480.00
5.50000   1025.00    0.000000     -1724200.00
5.50000   1050.00    0.000000     -1387020.00
5.50000   1075.00    0.000000     -1112480.00
5.50000   1100.00    0.000000      -888815.00
5.50000   1125.00    0.000000      -703997.00
5.50000   1150.00    0.000000      -547754.00
5.50000   1175.00    0.000000      -412105.00
5.50000   1200.00    0.000000      -291158.00
5.50000   1225.00    0.000000      -180685.00
5.50000   1250.00    0.000000       -77681.70
5.50000   1275.00    0.000000        19975.70
5.50000   1300.00    0.000000       113795.00
5.50000   1325.00    0.000000       204852.00
5.50000   1350.00    0.000000       293922.00
5.50000   1375.00    0.000000       381570.00
5.50000   1400.00    0.000000       468210.00
5.50000   1425.00    0.000000       554151.00
5.50000   1450.00    0.000000       639628.00
5.50000   1475.00    0.000000       724820.00
5.50000   1500.00    0.000000       809866.00
5.50000   1525.00    0.000000       894878.00
5.50000   1550.00    0.000000       979948.00
5.50000   1575.00    0.000000      1065150.00
5.50000   1600.00    0.000000      1150560.00
5.50000   1625.00    0.000000      1236220.00
5.50000   1650.00    0.000000      1322200.00
5.50000   1675.00    0.000000      1408550.00
5.50000   1700.00    0.000000      1495320.00
5.50000   1725.00    0.000000      1582560.00
5.50000   1750.00    0.000000      1670330.00
5.50000   1775.00    0.000000      1758680.00
5.50000   1800.00    0.000000      1847670.00
5.50000   1825.00    0.000000      1937380.00
5.50000   1850.00    0.000000      2027860.00
5.50000   1875.00    0.000000      2119190.00
5.50000   1900.00    0.000000      2211450.00
5.50000   1925.00    0.000000      2304730.00
5.50000   1950.00    0.000000      2399130.00
5.50000   1975.00    0.000000      2494740.00
5.50000   2000.00    0.000000      2591670.00
5.50000   2025.00    0.000000      2690050.00
5.50000   2050.00    0.000000      2789990.00
5.50000   2075.00    0.000000      2891620.00
5.50000   2100.00    0.000000      2995100.00
5.50000   2125.00    0.000000      3100570.00
5.50000   2150.00    0.000000      3208200.00
5.50000   2175.00    0.000000      3318140.00
5.50000   2200.00    0.000000      3430570.00
5.50000   2225.00    0.000000      3545690.00
5.50000   2250.00    0.000000      3663690.00
5.50000   2275.00    0.000000      3784760.00
5.50000   2300.00    0.000000      3909110.00
5.50000   2325.00    0.000000      4036960.00
5.50000   2350.00    0.000000      4168540.00
5.50000   2375.00    0.000000      4304070.00
5.50000   2400.00    0.000000      4443780.00
5.50000   2425.00    0.000000      4587900.00
5.50000   2450.00    0.000000      4736690.00
5.50000   2475.00    0.000000      4890380.00
5.50000   2500.00    0.000000      5049220.00
5.50000   2525.00    0.000000      5213440.00
5.50000   2550.00    0.000000      5383300.00
5.50000   2575.00    0.000000      5559040.00
5.50000   2600.00    0.000000      5740900.00
5.50000   2625.00    0.000000      5929120.00
5.50000   2650.00    0.000000      6123930.00
5.50000   2675.00    0.000000      6325560.00
5.50000   2700.00    0.000000      6534230.00
5.50000   2725.00    0.000000      6750180.00
5.50000   2750.00    0.000000      6973610.00
5.50000   2775.00    0.000000      7204730.00
5.50000   2800.00    0.000000      7443750.00
5.50000   2825.00    0.000000      7690880.00
5.50000   2850.00    0.000000      7946320.00
5.50000   2875.00    0.000000      8210280.00
5.50000   2900.00    0.000000      8482960.00
5.50000   2925.00    0.000000      8764570.00
5.50000   2950.00    0.000000      9055350.00
5.50000   2975.00    0.000000      9355530.00
5.50000   3000.00    0.000000      9665380.00
5.50000   3025.00    0.000000      9985190.00
5.50000   3050.00    0.000000     10315300.00
5.50000   3075.00    0.000000     10656000.00
5.50000   3100.00    0.000000     11007800.00
5.50000   3125.00    0.000000     11371100.00
5.50000   3150.00    0.025888     11746500.00
5.50000   3175.00    0.088392     12134600.00
5.50000   3200.00    0.155290     12536200.00
5.50000   3225.00    0.227251     12951900.00
5.50000   3250.00    0.305092     13382700.00
5.50000   3275.00    0.389809     13829700.00
5.50000   3300.00    0.482621     14293800.00
5.50000   3325.00    0.585011     14776300.00
5.50000   3350.00    0.698792     15278500.00
5.50000   3375.00    0.826180     15801600.00
5.50000   3400.00    0.969881     16347000.00
5.50000   3425.00    1.133220     16915700.00
5.50000   3450.00    1.320270     17508900.00
5.50000   3475.00    1.536090     18127300.00
5.50000   3500.00    1.786910     18771400.00
5.50000   3525.00    2.080540     19440800.00
5.50000   3550.00    2.426790     20134700.00
5.50000   3575.00    2.838120     20851100.00
5.50000   3600.00    3.330510     21587100.00
5.50000   3625.00    3.924770     22338300.00
5.50000   3650.00    4.648360     23098800.00
5.50000   3675.00    5.538280     23861600.00
5.50000   3700.00    6.645400     24617800.00
5.50000   3725.00    8.041610     25357500.00
5.50000   3750.00    9.831600     26069500.00
5.50000   3775.00   12.173800     26742100.00
5.50000   3800.00   15.319200     27363100.00
5.50000   3825.00   19.690000     27920400.00
5.50000   3850.00   26.052200     28402000.00
5.50000   3875.00   35.949300     28796600.00
5.50000   3900.00   53.003800     29092300.00
5.50000   3925.00   88.110500     29276700.00
5.50000   3950.00   88.110500     29276700.00
5.50000   3975.00   88.110500     29276700.00
5.50000   4000.00   88.110500     29276700.00

7.50000    250.00    0.000000     -8594460.00
7.50000    275.00    0.000000     -8533140.00
7.50000    300.00    0.000000     -8464540.00
7.50000    325.00    0.000000     -8388510.00
7.50000    350.00    0.000000     -8305750.00
7.50000    375.00    0.000000     -8217570.00
7.50000    400.00    0.000000     -8125490.00
7.50000    425.00    0.000000     -8031000.00
7.50000    450.00    0.000000     -7935320.00
7.50000    475.00    0.000000     -7839340.00
7.50000    500.00    0.000000     -7743560.00
7.50000    525.00    0.000000     -7648140.00
7.50000    550.00    0.000000     -7552830.00
7.50000    575.00    0.000000     -7457040.00
7.50000    600.00    0.000000     -7359670.00
7.50000    625.00    0.000000     -7259090.00
7.50000    650.00    0.000000     -7152910.00
7.50000    675.00    0.000000     -7037750.00
7.50000    700.00    0.000000     -6908930.00
7.50000    725.00    0.000000     -6760140.00
7.50000    750.00    0.000000     -6583210.00
7.50000    775.00    0.000000     -6368100.00
7.50000    800.00    0.000000     -6103500.00
7.50000    825.00    0.000000     -5778330.00
7.50000    850.00    0.000000     -5384410.00
7.50000    875.00    0.000000     -4920200.00
7.50000    900.00    0.000000     -4394460.00
7.50000    925.00    0.000000     -3828220.00
7.50000    950.00    0.000000     -3252710.00
7.50000    975.00    0.000000     -2702640.00
7.50000   1000.00    0.000000     -2207000.00
7.50000   1025.00    0.000000     -1782080.00
7.50000   1050.00    0.000000     -1430200.00
7.50000   1075.00    0.000000     -1143630.00
7.50000   1100.00    0.000000      -910149.00
7.50000   1125.00    0.000000      -717237.00
7.50000   1150.00    0.000000      -554194.00
7.50000   1175.00    0.000000      -412699.00
7.50000   1200.00    0.000000      -286608.00
7.50000   1225.00    0.000000      -171502.00
7.50000   1250.00    0.000000       -64242.20
7.50000   1275.00    0.000000        37394.00
7.50000   1300.00    0.000000       134986.00
7.50000   1325.00    0.000000       229661.00
7.50000   1350.00    0.000000       322234.00
7.50000   1375.00    0.000000       413295.00
7.50000   1400.00    0.000000       503282.00
7.50000   1425.00    0.000000       592518.00
7.50000   1450.00    0.000000       681249.00
7.50000   1475.00    0.000000       769664.00
7.50000   1500.00    0.000000       857909.00
7.50000   1525.00    0.000000       946100.00
7.50000   1550.00    0.000000      1034330.00
7.50000   1575.00    0.000000      1122690.00
7.50000   1600.00    0.000000      1211240.00
7.50000   1625.00    0.000000      1300030.00
7.50000   1650.00    0.000000      1389140.00
7.50000   1675.00    0.000000      1478610.00
7.50000   1700.00    0.000000      1568500.00
7.50000   1725.00    0.000000      1658860.00
7.50000   1750.00    0.000000      1749740.00
7.50000   1775.00    0.000000      1841200.00
7.50000   1800.00    0.000000      1933310.00
7.50000   1825.00    0.000000      2026130.00
7.50000   1850.00    0.000000      2119730.00
7.50000   1875.00    0.000000      2214190.00
7.50000   1900.00    0.000000      2309600.00
7.50000   1925.00    0.000000      2406030.00
7.50000   1950.00    0.000000      2503580.00
7.50000   1975.00    0.000000      2602370.00
7.50000   2000.00    0.000000      2702500.00
7.50000   2025.00    0.000000      2804100.00
7.50000   2050.00    0.000000      2907290.00
7.50000   2075.00    0.000000      3012210.00
7.50000   2100.00    0.000000      3119010.00
7.50000   2125.00    0.000000      3227840.00
7.50000   2150.00    0.000000      3338880.00
7.50000   2175.00    0.000000      3452290.00
7.50000   2200.00    0.000000      3568270.00
7.50000   2225.00    0.000000      3687000.00
7.50000   2250.00    0.000000      3808680.00
7.50000   2275.00    0.000000      3933530.00
7.50000   2300.00    0.000000      4061760.00
7.50000   2325.00    0.000000      4193600.00
7.50000   2350.00    0.000000      4329280.00
7.50000   2375.00    0.000000      4469040.00
7.50000   2400.00    0.000000      4613120.00
7.50000   2425.00    0.000000      4761770.00
7.50000   2450.00    0.000000      4915240.00
7.50000   2475.00    0.000000      5073800.00
7.50000   2500.00    0.000000      5237680.00
7.50000   2525.00    0.000000      5407150.00
7.50000   2550.00    0.000000      5582480.00
7.50000   2575.00    0.000000      5763900.00
7.50000   2600.00    0.000000      5951680.00
7.50000   2625.00    0.000000      6146060.00
7.50000   2650.00    0.000000      6347290.00
7.50000   2675.00    0.000000      6555620.00
7.50000   2700.00    0.000000      6771270.00
7.50000   2725.00    0.000000      6994480.00
7.50000   2750.00    0.000000      7225480.00
7.50000   2775.00    0.000000      7464470.00
7.50000   2800.00    0.000000      7711690.00
7.50000   2825.00    0.000000      7967330.00
7.50000   2850.00    0.000000      8231610.00
7.50000   2875.00    0.000000      8504730.00
7.50000   2900.00    0.000000      8786920.00
7.50000   2925.00    0.000000      9078370.00
7.50000   2950.00    0.000000      9379320.00
7.50000   2975.00    0.000000      9690020.00
7.50000   3000.00    0.000000     10010700.00
7.50000   3025.00    0.000000     10341700.00
7.50000   3050.00    0.000000     10683200.00
7.50000   3075.00    0.000000     11035700.00
7.50000   3100.00    0.000000     11399600.00
7.50000   3125.00    0.000000     11775200.00
7.50000   3150.00    0.000000     12163200.00
7.50000   3175.00    0.000000     12564100.00
7.50000   3200.00    0.082944     12978500.00
7.50000   3225.00    0.179137     13407300.00
7.50000   3250.00    0.283281     13851300.00
7.50000   3275.00    0.396713     14311300.00
7.50000   3300.00    0.521065     14788400.00
7.50000   3325.00    0.658328     15283700.00
7.50000   3350.00    0.810931     15798300.00
7.50000   3375.00    0.981844     16333300.00
7.50000   3400.00    1.174700     16889700.00
7.50000   3425.00    1.393940     17468600.00
7.50000   3450.00    1.645040     18070600.00
7.50000   3475.00    1.934770     18696300.00
7.50000   3500.00    2.271480     19345500.00
7.50000   3525.00    2.665660     20017700.00
7.50000   3550.00    3.130440     20711500.00
7.50000   3575.00    3.682530     21424300.00
7.50000   3600.00    4.343380     22152800.00
7.50000   3625.00    5.140880     22892000.00
7.50000   3650.00    6.111880     23635800.00
7.50000   3675.00    7.305990     24376700.00
7.50000   3700.00    8.791490     25105700.00
7.50000   3725.00   10.664800     25812800.00
7.50000   3750.00   13.066400     26487200.00
7.50000   3775.00   16.208700     27117700.00
7.50000   3800.00   20.428800     27692800.00
7.50000   3825.00   26.292700     28201300.00
7.50000   3850.00   34.827800     28632400.00
7.50000   3875.00   48.104000     28975900.00
7.50000   3900.00   70.977200     29221600.00
7.50000   3925.00   70.977200     29221600.00
7.50000   3950.00   70.977200     29221600.00
7.50000   3975.00   70.977200     29221600.00
7.50000   4000.00   70.977200     29221600.00

10.00000    250.00    0.000000     -8780290.00
10.00000    275.00    0.000000     -8718240.00
10.00000    300.00    0.000000     -8648820.00
10.00000    325.00    0.000000     -8571870.00
10.00000    350.00    0.000000     -8488050.00
10.00000    375.00    0.000000     -8398660.00
10.00000    400.00    0.000000     -8305240.00
10.00000    425.00    0.000000     -8209300.00
10.00000    450.00    0.000000     -8112110.00
10.00000    475.00    0.000000     -8014590.00
10.00000    500.00    0.000000     -7917300.00
10.00000    525.00    0.000000     -7820460.00
10.00000    550.00    0.000000     -7723860.00
10.00000    575.00    0.000000     -7626950.00
10.00000    600.00    0.000000     -7528690.00
10.00000    625.00    0.000000     -7427440.00
10.00000    650.00    0.000000     -7320820.00
10.00000    675.00    0.000000     -7205390.00
10.00000    700.00    0.000000     -7076380.00
10.00000    725.00    0.000000     -6927290.00
10.00000    750.00    0.000000     -6749640.00
10.00000    775.00    0.000000     -6532940.00
10.00000    800.00    0.000000     -6265290.00
10.00000    825.00    0.000000     -5934920.00
10.00000    850.00    0.000000     -5533060.00
10.00000    875.00    0.000000     -5057780.00
10.00000    900.00    0.000000     -4517990.00
10.00000    925.00    0.000000     -3935460.00
10.00000    950.00    0.000000     -3342630.00
10.00000    975.00    0.000000     -2775580.00
10.00000   1000.00    0.000000     -2264430.00
10.00000   1025.00    0.000000     -1826090.00
10.00000   1050.00    0.000000     -1463040.00
10.00000   1075.00    0.000000     -1167330.00
10.00000   1100.00    0.000000      -926389.00
10.00000   1125.00    0.000000      -727324.00
10.00000   1150.00    0.000000      -559111.00
10.00000   1175.00    0.000000      -413173.00
10.00000   1200.00    0.000000      -283169.00
10.00000   1225.00    0.000000      -164539.00
10.00000   1250.00    0.000000       -54041.30
10.00000   1275.00    0.000000        50621.40
10.00000   1300.00    0.000000       151082.00
10.00000   1325.00    0.000000       248509.00
10.00000   1350.00    0.000000       343745.00
10.00000   1375.00    0.000000       437401.00
10.00000   1400.00    0.000000       529930.00
10.00000   1425.00    0.000000       621669.00
10.00000   1450.00    0.000000       712871.00
10.00000   1475.00    0.000000       803732.00
10.00000   1500.00    0.000000       894402.00
10.00000   1525.00    0.000000       985003.00
10.00000   1550.00    0.000000      1075630.00
10.00000   1575.00    0.000000      1166370.00
10.00000   1600.00    0.000000      1257300.00
10.00000   1625.00    0.000000      1348460.00
10.00000   1650.00    0.000000      1439930.00
10.00000   1675.00    0.000000      1531760.00
10.00000   1700.00    0.000000      1623990.00
10.00000   1725.00    0.000000      1716700.00
10.00000   1750.00    0.000000      1809920.00
10.00000   1775.00    0.000000      1903720.00
10.00000   1800.00    0.000000      1998170.00
10.00000   1825.00    0.000000      2093330.00
10.00000   1850.00    0.000000      2189260.00
10.00000   1875.00    0.000000      2286060.00
10.00000   1900.00    0.000000      2383800.00
10.00000   1925.00    0.000000      2482570.00
10.00000   1950.00    0.000000      2582480.00
10.00000   1975.00    0.000000      2683620.00
10.00000   2000.00    0.000000      2786120.00
10.00000   2025.00    0.000000      2890100.00
10.00000   2050.00    0.000000      2995690.00
10.00000   2075.00    0.000000      3103030.00
10.00000   2100.00    0.000000      3212270.00
10.00000   2125.00    0.000000      3323580.00
10.00000   2150.00    0.000000      3437130.00
10.00000   2175.00    0.000000      3553090.00
10.00000   2200.00    0.000000      3671650.00
10.00000   2225.00    0.000000      3793020.00
10.00000   2250.00    0.000000      3917390.00
10.00000   2275.00    0.000000      4045000.00
10.00000   2300.00    0.000000      4176060.00
10.00000   2325.00    0.000000      4310810.00
10.00000   2350.00    0.000000      4449480.00
10.00000   2375.00    0.000000      4592330.00
10.00000   2400.00    0.000000      4739610.00
10.00000   2425.00    0.000000      4891570.00
10.00000   2450.00    0.000000      5048470.00
10.00000   2475.00    0.000000      5210580.00
10.00000   2500.00    0.000000      5378160.00
10.00000   2525.00    0.000000      5551490.00
10.00000   2550.00    0.000000      5730830.00
10.00000   2575.00    0.000000      5916440.00
10.00000   2600.00    0.000000      6108580.00
10.00000   2625.00    0.000000      6307520.00
10.00000   2650.00    0.000000      6513520.00
10.00000   2675.00    0.000000      6726810.00
10.00000   2700.00    0.000000      6947650.00
10.00000   2725.00    0.000000      7176280.00
10.00000   2750.00    0.000000      7412920.00
10.00000   2775.00    0.000000      7657810.00
10.00000   2800.00    0.000000      7911170.00
10.00000   2825.00    0.000000      8173210.00
10.00000   2850.00    0.000000      8444140.00
10.00000   2875.00    0.000000      8724190.00
10.00000   2900.00    0.000000      9013550.00
10.00000   2925.00    0.000000      9312450.00
10.00000   2950.00    0.000000      9621120.00
10.00000   2975.00    0.000000      9939790.00
10.00000   3000.00    0.000000     10268700.00
10.00000   3025.00    0.000000     10608200.00
10.00000   3050.00    0.000000     10958500.00
10.00000   3075.00    0.000000     11319900.00
10.00000   3100.00    0.000000     11693000.00
10.00000   3125.00    0.000000     12078000.00
10.00000   3150.00    0.000000     12475500.00
10.00000   3175.00    0.000000     12886200.00
10.00000   3200.00    0.000000     13310500.00
10.00000   3225.00    0.109975     13749200.00
10.00000   3250.00    0.246850     14203100.00
10.00000   3275.00    0.396038     14673000.00
10.00000   3300.00    0.559690     15160000.00
10.00000   3325.00    0.740430     15664900.00
10.00000   3350.00    0.941459     16188700.00
10.00000   3375.00    1.166690     16732500.00
10.00000   3400.00    1.420900     17297200.00
10.00000   3425.00    1.709950     17883500.00
10.00000   3450.00    2.041060     18491900.00
10.00000   3475.00    2.423130     19122600.00
10.00000   3500.00    2.867180     19775300.00
10.00000   3525.00    3.387000     20449100.00
10.00000   3550.00    3.999940     21142100.00
10.00000   3575.00    4.727980     21851500.00
10.00000   3600.00    5.599400     22573600.00
10.00000   3625.00    6.650950     23303000.00
10.00000   3650.00    7.931210     24033400.00
10.00000   3675.00    9.505570     24756900.00
10.00000   3700.00   11.464000     25464700.00
10.00000   3725.00   13.933700     26146800.00
10.00000   3750.00   17.099600     26792600.00
10.00000   3775.00   21.242100     27391300.00
10.00000   3800.00   26.805100     27932000.00
10.00000   3825.00   34.534800     28404200.00
10.00000   3850.00   45.785300     28798200.00
10.00000   3875.00   63.283600     29104500.00
10.00000   3900.00   93.426400     29313700.00
10.00000   3925.00   93.426400     29313700.00
10.00000   3950.00   93.426400     29313700.00
10.00000   3975.00   93.426400     29313700.00
10.00000   4000.00   93.426400     29313700.00
